i,centro_x,centro_y,radio,color_r,color_g,color_b
7383,70.5,294.5,2.26,105.0,105.0,105.0
7384,74.5,294.5,2.26,102.0,102.0,102.0
7385,78.5,294.5,2.26,103.0,103.0,103.0
7386,82.5,294.5,2.26,105.0,105.0,105.0
7387,86.5,294.5,2.26,93.0,93.0,93.0
7388,94.5,294.5,2.26,39.0,39.0,39.0
7389,98.5,294.5,2.26,21.0,21.0,21.0
7390,102.5,294.5,2.26,6.0,6.0,6.0
7391,106.5,294.5,2.26,27.0,27.0,27.0
7392,110.5,294.5,2.26,53.0,53.0,53.0
7393,114.5,294.5,2.26,72.0,72.0,72.0
7394,118.5,294.5,2.26,94.0,94.0,94.0
7395,122.5,294.5,2.26,116.0,116.0,116.0
7396,126.5,294.5,2.26,127.0,127.0,127.0
7397,130.5,294.5,2.26,126.0,126.0,126.0
7398,134.5,294.5,2.26,109.0,109.0,109.0
7399,138.5,294.5,2.26,102.0,102.0,102.0
7400,142.5,294.5,2.26,104.0,104.0,104.0
7401,146.65,294.41,2.33,100.0,100.0,100.0
7402,150.46,294.38,2.03,49.0,49.0,49.0
7403,154.5,294.5,2.26,29.0,29.0,29.0
7404,158.5,294.5,2.26,18.0,18.0,18.0
7405,170.5,294.5,2.26,9.0,9.0,9.0
7406,174.57,295.39,2.71,9.0,9.0,9.0
7407,178.43,295.39,2.71,6.0,6.0,6.0
7408,182.5,294.5,2.26,6.0,6.0,6.0
7409,190.64,295.5,2.65,10.0,10.0,10.0
7410,194.5,295.0,2.52,12.0,12.0,12.0
7411,198.5,295.0,2.52,14.0,14.0,14.0
7412,202.5,296.0,2.99,39.0,39.0,39.0
7413,206.5,296.0,2.99,45.0,45.0,45.0
7414,218.53,295.35,2.33,26.0,26.0,26.0
7415,238.53,294.33,2.19,133.0,133.0,133.0
7416,242.5,294.5,2.26,137.0,137.0,137.0
7417,246.5,294.5,2.26,164.0,164.0,164.0
7418,250.5,294.5,2.26,181.0,181.0,181.0
7419,254.5,294.5,2.26,199.0,199.0,199.0
7420,258.5,294.5,2.26,207.0,207.0,207.0
7421,262.5,294.5,2.26,208.0,208.0,208.0
7422,266.5,294.5,2.26,210.0,210.0,210.0
7423,270.5,294.5,2.26,202.0,202.0,202.0
7424,274.89,294.42,2.46,201.0,201.0,201.0
7425,278.54,295.62,2.03,127.0,127.0,127.0
7426,281.5,294.29,2.11,98.0,98.0,98.0
7427,285.29,294.5,2.11,124.0,124.0,124.0
7428,294.5,294.5,2.26,144.0,144.0,144.0
7429,298.5,294.5,2.26,142.0,142.0,142.0
7430,302.5,294.5,2.26,163.0,163.0,163.0
7431,306.5,294.5,2.26,184.0,184.0,184.0
7432,310.5,294.5,2.26,171.0,171.0,171.0
7433,314.23,294.77,2.03,152.0,152.0,152.0
7434,318.22,294.39,2.39,90.0,90.0,90.0
7435,322.5,294.5,2.26,95.0,95.0,95.0
7436,326.5,294.5,2.26,101.0,101.0,101.0
7437,330.5,294.5,2.26,96.0,96.0,96.0
7438,334.5,294.5,2.26,91.0,91.0,91.0
7439,338.5,294.5,2.26,93.0,93.0,93.0
7440,342.5,294.5,2.26,98.0,98.0,98.0
7441,346.5,294.5,2.26,97.0,97.0,97.0
7442,350.5,294.5,2.26,99.0,99.0,99.0
7443,354.5,294.5,2.26,97.0,97.0,97.0
7444,358.5,294.5,2.26,99.0,99.0,99.0
7445,362.5,294.5,2.26,99.0,99.0,99.0
7446,366.5,294.5,2.26,96.0,96.0,96.0
7447,370.5,294.5,2.26,96.0,96.0,96.0
7448,374.5,294.5,2.26,99.0,99.0,99.0
7449,378.5,294.5,2.26,100.0,100.0,100.0
7450,382.5,294.5,2.26,95.0,95.0,95.0
7451,386.5,294.5,2.26,96.0,96.0,96.0
7452,390.5,294.5,2.26,98.0,98.0,98.0
7453,394.5,294.5,2.26,98.0,98.0,98.0
7454,398.5,294.5,2.26,97.0,97.0,97.0
7455,402.0,294.5,1.95,98.0,98.0,98.0
7456,226.54,296.29,2.76,77.0,77.0,77.0
7457,230.88,295.59,2.33,43.0,43.0,43.0
7458,235.06,295.69,2.26,62.0,62.0,62.0
7459,150.59,298.73,2.65,7.0,7.0,7.0
7460,282.53,298.35,2.33,123.0,123.0,123.0
7461,286.53,298.35,2.33,157.0,157.0,157.0
7462,2.0,298.5,2.52,116.0,116.0,116.0
7463,6.5,298.5,2.26,118.0,118.0,118.0
7464,10.5,298.5,2.26,120.0,120.0,120.0
7465,14.5,298.5,2.26,118.0,118.0,118.0
7466,18.5,298.5,2.26,117.0,117.0,117.0
7467,22.5,298.5,2.26,118.0,118.0,118.0
7468,26.5,298.5,2.26,116.0,116.0,116.0
7469,30.5,298.5,2.26,114.0,114.0,114.0
7470,34.5,298.5,2.26,115.0,115.0,115.0
7471,38.5,298.5,2.26,109.0,109.0,109.0
7472,42.5,298.5,2.26,108.0,108.0,108.0
7473,46.5,298.5,2.26,107.0,107.0,107.0
7474,50.5,298.5,2.26,112.0,112.0,112.0
7475,54.5,298.5,2.26,111.0,111.0,111.0
7476,58.5,298.5,2.26,110.0,110.0,110.0
7477,62.5,298.5,2.26,107.0,107.0,107.0
7478,66.5,298.5,2.26,98.0,98.0,98.0
7479,70.5,298.5,2.26,100.0,100.0,100.0
7480,74.5,298.5,2.26,102.0,102.0,102.0
7481,78.5,298.5,2.26,104.0,104.0,104.0
7482,82.5,298.5,2.26,100.0,100.0,100.0
7483,86.5,298.5,2.26,100.0,100.0,100.0
7484,90.5,298.5,2.26,98.0,98.0,98.0
7485,94.5,298.5,2.26,41.0,41.0,41.0
7486,98.5,298.5,2.26,24.0,24.0,24.0
7487,102.5,298.5,2.26,9.0,9.0,9.0
7488,106.5,298.5,2.26,20.0,20.0,20.0
7489,110.5,298.5,2.26,50.0,50.0,50.0
7490,114.5,298.5,2.26,56.0,56.0,56.0
7491,118.5,298.5,2.26,96.0,96.0,96.0
7492,122.5,298.5,2.26,122.0,122.0,122.0
7493,126.5,298.5,2.26,134.0,134.0,134.0
7494,130.5,298.5,2.26,133.0,133.0,133.0
7495,134.5,298.5,2.26,96.0,96.0,96.0
7496,138.5,298.5,2.26,70.0,70.0,70.0
7497,142.65,298.41,2.33,54.0,54.0,54.0
7498,146.6,298.6,2.19,22.0,22.0,22.0
7499,154.5,300.0,2.99,31.0,31.0,31.0
7500,158.5,299.0,2.52,3.0,3.0,3.0
7501,162.42,298.89,2.46,9.0,9.0,9.0
7502,166.47,298.65,2.33,14.0,14.0,14.0
7503,170.56,298.38,2.26,24.0,24.0,24.0
7504,182.47,298.27,2.19,23.0,23.0,23.0
7505,186.53,298.27,2.19,25.0,25.0,25.0
7506,237.38,298.48,2.59,141.0,141.0,141.0
7507,242.5,298.5,2.26,131.0,131.0,131.0
7508,246.5,298.5,2.26,142.0,142.0,142.0
7509,250.5,298.5,2.26,172.0,172.0,172.0
7510,254.5,298.5,2.26,196.0,196.0,196.0
7511,258.5,298.5,2.26,205.0,205.0,205.0
7512,262.5,298.5,2.26,210.0,210.0,210.0
7513,266.5,298.5,2.26,210.0,210.0,210.0
7514,270.5,298.5,2.26,204.0,204.0,204.0
7515,274.5,298.5,2.26,198.0,198.0,198.0
7516,290.5,298.5,2.26,204.0,204.0,204.0
7517,294.5,298.5,2.26,200.0,200.0,200.0
7518,298.5,298.5,2.26,176.0,176.0,176.0
7519,302.5,298.5,2.26,138.0,138.0,138.0
7520,306.5,298.5,2.26,171.0,171.0,171.0
7521,310.5,298.5,2.26,159.0,159.0,159.0
7522,314.5,298.5,2.26,160.0,160.0,160.0
7523,318.5,298.5,2.26,93.0,93.0,93.0
7524,322.5,298.5,2.26,94.0,94.0,94.0
7525,326.5,298.5,2.26,102.0,102.0,102.0
7526,330.5,298.5,2.26,97.0,97.0,97.0
7527,334.5,298.5,2.26,95.0,95.0,95.0
7528,338.5,298.5,2.26,98.0,98.0,98.0
7529,342.5,298.5,2.26,98.0,98.0,98.0
7530,346.5,298.5,2.26,102.0,102.0,102.0
7531,350.5,298.5,2.26,101.0,101.0,101.0
7532,354.5,298.5,2.26,99.0,99.0,99.0
7533,358.5,298.5,2.26,103.0,103.0,103.0
7534,362.5,298.5,2.26,99.0,99.0,99.0
7535,366.5,298.5,2.26,97.0,97.0,97.0
7536,370.5,298.5,2.26,97.0,97.0,97.0
7537,374.5,298.5,2.26,95.0,95.0,95.0
7538,378.5,298.5,2.26,97.0,97.0,97.0
7539,382.5,298.5,2.26,93.0,93.0,93.0
7540,386.5,298.5,2.26,95.0,95.0,95.0
7541,390.5,298.5,2.26,99.0,99.0,99.0
7542,394.5,298.5,2.26,97.0,97.0,97.0
7543,398.5,298.5,2.26,101.0,101.0,101.0
7544,402.0,298.5,1.95,96.0,96.0,96.0
7545,196.5,298.5,2.26,69.0,69.0,69.0
7546,230.5,298.6,1.78,186.0,186.0,186.0
7547,278.6,299.4,2.19,103.0,103.0,103.0
7548,174.22,299.56,1.69,78.0,78.0,78.0
7549,179.1,299.6,1.78,79.0,79.0,79.0
7550,190.18,299.64,1.87,90.0,90.0,90.0
7551,194.58,302.11,2.46,192.0,192.0,192.0
7552,198.5,302.0,2.52,201.0,201.0,201.0
7553,202.5,302.0,2.52,204.0,204.0,204.0
7554,206.5,302.0,2.52,207.0,207.0,207.0
7555,210.5,302.0,2.52,205.0,205.0,205.0
7556,214.5,302.0,2.52,201.0,201.0,201.0
7557,218.5,302.0,2.52,201.0,201.0,201.0
7558,222.5,302.0,2.52,203.0,203.0,203.0
7559,226.5,302.0,2.52,207.0,207.0,207.0
7560,230.5,302.0,2.52,210.0,210.0,210.0
7561,234.5,302.0,2.52,204.0,204.0,204.0
7562,238.41,302.35,2.33,177.0,177.0,177.0
7563,2.0,302.5,2.52,119.0,119.0,119.0
7564,6.5,302.5,2.26,118.0,118.0,118.0
7565,10.5,302.5,2.26,118.0,118.0,118.0
7566,14.5,302.5,2.26,120.0,120.0,120.0
7567,18.5,302.5,2.26,118.0,118.0,118.0
7568,22.5,302.5,2.26,117.0,117.0,117.0
7569,26.5,302.5,2.26,118.0,118.0,118.0
7570,30.5,302.5,2.26,111.0,111.0,111.0
7571,34.5,302.5,2.26,108.0,108.0,108.0
7572,38.5,302.5,2.26,115.0,115.0,115.0
7573,42.5,302.5,2.26,112.0,112.0,112.0
7574,46.5,302.5,2.26,109.0,109.0,109.0
7575,50.5,302.5,2.26,111.0,111.0,111.0
7576,54.5,302.5,2.26,107.0,107.0,107.0
7577,58.5,302.5,2.26,106.0,106.0,106.0
7578,62.5,302.5,2.26,106.0,106.0,106.0
7579,66.5,302.5,2.26,103.0,103.0,103.0
7580,70.5,302.5,2.26,99.0,99.0,99.0
7581,74.5,302.5,2.26,102.0,102.0,102.0
7582,78.5,302.5,2.26,101.0,101.0,101.0
7583,82.5,302.5,2.26,101.0,101.0,101.0
7584,86.5,302.5,2.26,99.0,99.0,99.0
7585,90.89,302.58,2.46,105.0,105.0,105.0
7586,94.85,302.38,2.03,56.0,56.0,56.0
7587,98.5,302.5,2.26,25.0,25.0,25.0
7588,102.5,302.5,2.26,21.0,21.0,21.0
7589,106.5,302.5,2.26,16.0,16.0,16.0
7590,110.5,302.5,2.26,34.0,34.0,34.0
7591,114.5,302.5,2.26,49.0,49.0,49.0
7592,118.5,302.5,2.26,89.0,89.0,89.0
7593,122.5,302.5,2.26,118.0,118.0,118.0
7594,126.5,302.5,2.26,134.0,134.0,134.0
7595,130.5,302.5,2.26,128.0,128.0,128.0
7596,134.5,302.5,2.26,87.0,87.0,87.0
7597,138.5,302.5,2.26,46.0,46.0,46.0
7598,142.5,302.5,2.26,43.0,43.0,43.0
7599,146.23,302.23,2.03,27.0,27.0,27.0
7600,160.76,302.29,2.33,83.0,83.0,83.0
7601,166.5,302.43,2.11,125.0,125.0,125.0
7602,170.67,302.4,2.19,146.0,146.0,146.0
7603,174.44,302.69,2.26,190.0,190.0,190.0
7604,178.5,302.5,2.26,194.0,194.0,194.0
7605,182.5,302.5,2.26,190.0,190.0,190.0
7606,186.5,302.5,2.26,193.0,193.0,193.0
7607,190.5,302.5,2.26,196.0,196.0,196.0
7608,242.5,302.5,2.26,170.0,170.0,170.0
7609,246.5,302.5,2.26,146.0,146.0,146.0
7610,250.5,302.5,2.26,159.0,159.0,159.0
7611,254.5,302.5,2.26,196.0,196.0,196.0
7612,258.5,302.5,2.26,206.0,206.0,206.0
7613,262.5,302.5,2.26,208.0,208.0,208.0
7614,266.5,302.5,2.26,206.0,206.0,206.0
7615,270.5,302.5,2.26,204.0,204.0,204.0
7616,274.15,302.38,2.03,199.0,199.0,199.0
7617,277.94,302.88,2.26,138.0,138.0,138.0
7618,282.41,302.65,2.33,139.0,139.0,139.0
7619,286.5,302.5,2.26,160.0,160.0,160.0
7620,290.5,302.5,2.26,179.0,179.0,179.0
7621,294.5,302.5,2.26,195.0,195.0,195.0
7622,298.5,302.5,2.26,202.0,202.0,202.0
7623,302.5,302.5,2.26,134.0,134.0,134.0
7624,306.5,302.5,2.26,134.0,134.0,134.0
7625,310.5,302.5,2.26,130.0,130.0,130.0
7626,314.39,302.78,2.39,130.0,130.0,130.0
7627,318.5,302.5,2.26,86.0,86.0,86.0
7628,322.5,302.5,2.26,93.0,93.0,93.0
7629,326.5,302.5,2.26,96.0,96.0,96.0
7630,330.5,302.5,2.26,95.0,95.0,95.0
7631,334.5,302.5,2.26,96.0,96.0,96.0
7632,338.5,302.5,2.26,95.0,95.0,95.0
7633,342.5,302.5,2.26,97.0,97.0,97.0
7634,346.5,302.5,2.26,100.0,100.0,100.0
7635,350.5,302.5,2.26,98.0,98.0,98.0
7636,354.5,302.5,2.26,96.0,96.0,96.0
7637,358.5,302.5,2.26,98.0,98.0,98.0
7638,362.5,302.5,2.26,99.0,99.0,99.0
7639,366.5,302.5,2.26,96.0,96.0,96.0
7640,370.5,302.5,2.26,97.0,97.0,97.0
7641,374.5,302.5,2.26,95.0,95.0,95.0
7642,378.5,302.5,2.26,96.0,96.0,96.0
7643,382.5,302.5,2.26,96.0,96.0,96.0
7644,386.5,302.5,2.26,95.0,95.0,95.0
7645,390.5,302.5,2.26,99.0,99.0,99.0
7646,394.5,302.5,2.26,99.0,99.0,99.0
7647,398.5,302.5,2.26,100.0,100.0,100.0
7648,402.0,302.5,1.95,96.0,96.0,96.0
7649,150.0,302.7,1.78,100.0,100.0,100.0
7650,146.44,306.44,2.26,95.0,95.0,95.0
7651,150.35,305.47,2.33,127.0,127.0,127.0
7652,154.61,305.78,2.39,131.0,131.0,131.0
7653,158.65,305.41,2.33,156.0,156.0,156.0
7654,162.67,306.38,2.59,165.0,165.0,165.0
7655,166.7,306.5,2.52,166.0,166.0,166.0
7656,2.0,306.5,2.52,119.0,119.0,119.0
7657,6.5,306.5,2.26,118.0,118.0,118.0
7658,10.5,306.5,2.26,118.0,118.0,118.0
7659,14.5,306.5,2.26,119.0,119.0,119.0
7660,18.5,306.5,2.26,119.0,119.0,119.0
7661,22.5,306.5,2.26,119.0,119.0,119.0
7662,26.5,306.5,2.26,120.0,120.0,120.0
7663,30.5,306.5,2.26,111.0,111.0,111.0
7664,34.5,306.5,2.26,111.0,111.0,111.0
7665,38.5,306.5,2.26,117.0,117.0,117.0
7666,42.5,306.5,2.26,112.0,112.0,112.0
7667,46.5,306.5,2.26,113.0,113.0,113.0
7668,50.5,306.5,2.26,117.0,117.0,117.0
7669,54.5,306.5,2.26,109.0,109.0,109.0
7670,58.5,306.5,2.26,111.0,111.0,111.0
7671,62.5,306.5,2.26,109.0,109.0,109.0
7672,66.5,306.5,2.26,106.0,106.0,106.0
7673,70.5,306.5,2.26,106.0,106.0,106.0
7674,74.5,306.5,2.26,100.0,100.0,100.0
7675,78.5,306.5,2.26,103.0,103.0,103.0
7676,82.5,306.5,2.26,104.0,104.0,104.0
7677,86.5,306.5,2.26,97.0,97.0,97.0
7678,90.5,306.5,2.26,109.0,109.0,109.0
7679,94.5,306.5,2.26,68.0,68.0,68.0
7680,98.5,306.5,2.26,45.0,45.0,45.0
7681,102.5,306.5,2.26,36.0,36.0,36.0
7682,106.5,306.5,2.26,9.0,9.0,9.0
7683,110.5,306.5,2.26,26.0,26.0,26.0
7684,114.5,306.5,2.26,41.0,41.0,41.0
7685,118.5,306.5,2.26,69.0,69.0,69.0
7686,122.5,306.5,2.26,113.0,113.0,113.0
7687,126.5,306.5,2.26,134.0,134.0,134.0
7688,130.5,306.5,2.26,143.0,143.0,143.0
7689,134.5,306.5,2.26,97.0,97.0,97.0
7690,138.5,306.5,2.26,59.0,59.0,59.0
7691,142.4,306.4,2.19,59.0,59.0,59.0
7692,170.41,306.65,2.33,162.0,162.0,162.0
7693,174.5,306.5,2.26,192.0,192.0,192.0
7694,178.5,307.0,2.52,197.0,197.0,197.0
7695,182.58,306.89,2.46,209.0,209.0,209.0
7696,186.5,307.0,2.52,210.0,210.0,210.0
7697,190.5,307.0,2.52,210.0,210.0,210.0
7698,194.5,308.0,2.99,194.0,194.0,194.0
7699,198.5,307.0,2.52,210.0,210.0,210.0
7700,202.5,306.5,2.26,208.0,208.0,208.0
7701,206.5,306.5,2.26,211.0,211.0,211.0
7702,210.5,306.5,2.26,209.0,209.0,209.0
7703,214.5,306.5,2.26,204.0,204.0,204.0
7704,218.5,306.5,2.26,196.0,196.0,196.0
7705,222.5,306.5,2.26,186.0,186.0,186.0
7706,226.5,306.5,2.26,196.0,196.0,196.0
7707,230.5,306.5,2.26,208.0,208.0,208.0
7708,234.5,306.5,2.26,209.0,209.0,209.0
7709,238.5,306.5,2.26,213.0,213.0,213.0
7710,242.5,306.5,2.26,197.0,197.0,197.0
7711,246.5,306.5,2.26,174.0,174.0,174.0
7712,250.5,306.5,2.26,171.0,171.0,171.0
7713,254.5,306.5,2.26,184.0,184.0,184.0
7714,258.5,306.5,2.26,192.0,192.0,192.0
7715,262.5,306.5,2.26,204.0,204.0,204.0
7716,266.5,306.5,2.26,202.0,202.0,202.0
7717,270.5,306.5,2.26,201.0,201.0,201.0
7718,274.5,306.5,2.26,188.0,188.0,188.0
7719,278.56,306.61,2.39,146.0,146.0,146.0
7720,282.71,306.64,2.11,190.0,190.0,190.0
7721,286.5,306.5,2.26,182.0,182.0,182.0
7722,290.5,306.5,2.26,175.0,175.0,175.0
7723,294.5,306.5,2.26,204.0,204.0,204.0
7724,298.5,306.5,2.26,181.0,181.0,181.0
7725,302.5,306.5,2.26,157.0,157.0,157.0
7726,306.5,306.5,2.26,130.0,130.0,130.0
7727,310.65,306.47,2.33,123.0,123.0,123.0
7728,314.77,306.77,2.03,89.0,89.0,89.0
7729,318.5,306.5,2.26,88.0,88.0,88.0
7730,322.5,306.5,2.26,96.0,96.0,96.0
7731,326.5,306.5,2.26,93.0,93.0,93.0
7732,330.5,306.5,2.26,97.0,97.0,97.0
7733,334.5,306.5,2.26,97.0,97.0,97.0
7734,338.5,306.5,2.26,97.0,97.0,97.0
7735,342.5,306.5,2.26,96.0,96.0,96.0
7736,346.5,306.5,2.26,99.0,99.0,99.0
7737,350.5,306.5,2.26,97.0,97.0,97.0
7738,354.5,306.5,2.26,99.0,99.0,99.0
7739,358.5,306.5,2.26,98.0,98.0,98.0
7740,362.5,306.5,2.26,99.0,99.0,99.0
7741,366.5,306.5,2.26,96.0,96.0,96.0
7742,370.5,306.5,2.26,95.0,95.0,95.0
7743,374.5,306.5,2.26,98.0,98.0,98.0
7744,378.5,306.5,2.26,96.0,96.0,96.0
7745,382.5,306.5,2.26,95.0,95.0,95.0
7746,386.5,306.5,2.26,97.0,97.0,97.0
7747,390.5,306.5,2.26,98.0,98.0,98.0
7748,394.5,306.5,2.26,99.0,99.0,99.0
7749,398.5,306.5,2.26,100.0,100.0,100.0
7750,402.0,306.5,1.95,100.0,100.0,100.0
7751,142.59,310.35,2.33,98.0,98.0,98.0
7752,150.5,310.0,2.52,100.0,100.0,100.0
7753,154.39,310.22,2.39,94.0,94.0,94.0
7754,158.5,310.0,2.52,95.0,95.0,95.0
7755,2.0,310.5,2.52,116.0,116.0,116.0
7756,6.5,310.5,2.26,121.0,121.0,121.0
7757,10.5,310.5,2.26,120.0,120.0,120.0
7758,14.5,310.5,2.26,121.0,121.0,121.0
7759,18.5,310.5,2.26,118.0,118.0,118.0
7760,22.5,310.5,2.26,113.0,113.0,113.0
7761,26.5,310.5,2.26,117.0,117.0,117.0
7762,30.5,310.5,2.26,117.0,117.0,117.0
7763,34.5,310.5,2.26,117.0,117.0,117.0
7764,38.5,310.5,2.26,121.0,121.0,121.0
7765,42.5,310.5,2.26,111.0,111.0,111.0
7766,46.5,310.5,2.26,113.0,113.0,113.0
7767,50.5,310.5,2.26,114.0,114.0,114.0
7768,54.5,310.5,2.26,110.0,110.0,110.0
7769,58.5,310.5,2.26,110.0,110.0,110.0
7770,62.5,310.5,2.26,106.0,106.0,106.0
7771,66.5,310.5,2.26,107.0,107.0,107.0
7772,70.5,310.5,2.26,102.0,102.0,102.0
7773,74.5,310.5,2.26,103.0,103.0,103.0
7774,78.5,310.5,2.26,101.0,101.0,101.0
7775,82.5,310.5,2.26,104.0,104.0,104.0
7776,86.5,310.5,2.26,101.0,101.0,101.0
7777,90.29,310.64,2.11,111.0,111.0,111.0
7778,93.71,310.36,2.11,96.0,96.0,96.0
7779,98.0,310.5,2.52,58.0,58.0,58.0
7780,102.5,310.5,2.26,57.0,57.0,57.0
7781,106.5,310.5,2.26,16.0,16.0,16.0
7782,110.5,310.5,2.26,20.0,20.0,20.0
7783,114.5,310.5,2.26,35.0,35.0,35.0
7784,118.5,310.5,2.26,60.0,60.0,60.0
7785,122.5,310.5,2.26,93.0,93.0,93.0
7786,126.5,310.5,2.26,118.0,118.0,118.0
7787,130.5,310.5,2.26,137.0,137.0,137.0
7788,134.5,310.5,2.26,112.0,112.0,112.0
7789,138.5,310.5,2.26,102.0,102.0,102.0
7790,146.5,310.5,2.26,104.0,104.0,104.0
7791,162.36,310.71,2.11,90.0,90.0,90.0
7792,166.36,310.71,2.11,103.0,103.0,103.0
7793,170.67,310.73,2.19,101.0,101.0,101.0
7794,174.42,309.83,1.95,139.0,139.0,139.0
7795,182.1,310.3,1.78,158.0,158.0,158.0
7796,202.6,310.4,2.19,175.0,175.0,175.0
7797,206.6,310.4,2.19,186.0,186.0,186.0
7798,210.5,310.5,2.26,182.0,182.0,182.0
7799,214.5,310.5,2.26,169.0,169.0,169.0
7800,218.5,310.5,2.26,181.0,181.0,181.0
7801,222.5,310.5,2.26,185.0,185.0,185.0
7802,226.5,310.5,2.26,198.0,198.0,198.0
7803,230.5,310.5,2.26,206.0,206.0,206.0
7804,234.5,310.5,2.26,206.0,206.0,206.0
7805,238.5,310.5,2.26,208.0,208.0,208.0
7806,242.5,310.5,2.26,208.0,208.0,208.0
7807,246.65,310.59,2.33,202.0,202.0,202.0
7808,250.6,310.4,2.19,157.0,157.0,157.0
7809,254.5,310.5,2.26,164.0,164.0,164.0
7810,258.5,310.5,2.26,167.0,167.0,167.0
7811,262.5,310.5,2.26,199.0,199.0,199.0
7812,266.5,310.5,2.26,195.0,195.0,195.0
7813,270.5,310.5,2.26,195.0,195.0,195.0
7814,274.5,310.5,2.26,168.0,168.0,168.0
7815,278.6,310.6,2.19,183.0,183.0,183.0
7816,282.5,310.5,2.26,181.0,181.0,181.0
7817,286.5,310.5,2.26,197.0,197.0,197.0
7818,290.5,311.0,2.52,181.0,181.0,181.0
7819,294.5,310.5,2.26,175.0,175.0,175.0
7820,298.5,310.5,2.26,177.0,177.0,177.0
7821,302.5,310.5,2.26,181.0,181.0,181.0
7822,306.14,310.43,2.11,138.0,138.0,138.0
7823,310.22,310.61,2.39,87.0,87.0,87.0
7824,314.5,310.5,2.26,89.0,89.0,89.0
7825,318.5,310.5,2.26,97.0,97.0,97.0
7826,322.5,310.5,2.26,90.0,90.0,90.0
7827,326.5,310.5,2.26,95.0,95.0,95.0
7828,330.5,310.5,2.26,97.0,97.0,97.0
7829,334.5,310.5,2.26,95.0,95.0,95.0
7830,338.5,310.5,2.26,97.0,97.0,97.0
7831,342.5,310.5,2.26,94.0,94.0,94.0
7832,346.5,310.5,2.26,94.0,94.0,94.0
7833,350.5,310.5,2.26,98.0,98.0,98.0
7834,354.5,310.5,2.26,96.0,96.0,96.0
7835,358.5,310.5,2.26,97.0,97.0,97.0
7836,362.5,310.5,2.26,96.0,96.0,96.0
7837,366.5,310.5,2.26,95.0,95.0,95.0
7838,370.5,310.5,2.26,97.0,97.0,97.0
7839,374.5,310.5,2.26,97.0,97.0,97.0
7840,378.5,310.5,2.26,95.0,95.0,95.0
7841,382.5,310.5,2.26,93.0,93.0,93.0
7842,386.5,310.5,2.26,96.0,96.0,96.0
7843,390.5,310.5,2.26,97.0,97.0,97.0
7844,394.5,310.5,2.26,97.0,97.0,97.0
7845,398.5,310.5,2.26,95.0,95.0,95.0
7846,402.0,310.5,1.95,100.0,100.0,100.0
7847,178.36,311.09,1.87,123.0,123.0,123.0
7848,186.7,310.8,1.78,149.0,149.0,149.0
7849,190.5,311.0,1.95,139.0,139.0,139.0
7850,198.91,310.91,1.87,155.0,155.0,155.0
7851,174.5,314.0,2.52,73.0,73.0,73.0
7852,182.5,314.0,2.52,89.0,89.0,89.0
7853,186.39,314.22,2.39,63.0,63.0,63.0
7854,194.5,314.0,2.52,81.0,81.0,81.0
7855,198.39,314.22,2.39,74.0,74.0,74.0
7856,206.5,314.25,2.26,132.0,132.0,132.0
7857,306.73,314.47,2.19,90.0,90.0,90.0
7858,2.0,314.5,2.52,118.0,118.0,118.0
7859,6.5,314.5,2.26,119.0,119.0,119.0
7860,10.5,314.5,2.26,122.0,122.0,122.0
7861,14.5,314.5,2.26,124.0,124.0,124.0
7862,18.5,314.5,2.26,117.0,117.0,117.0
7863,22.5,314.5,2.26,117.0,117.0,117.0
7864,26.5,314.5,2.26,117.0,117.0,117.0
7865,30.5,314.5,2.26,117.0,117.0,117.0
7866,34.5,314.5,2.26,116.0,116.0,116.0
7867,38.5,314.5,2.26,114.0,114.0,114.0
7868,42.5,314.5,2.26,111.0,111.0,111.0
7869,46.5,314.5,2.26,110.0,110.0,110.0
7870,50.5,314.5,2.26,110.0,110.0,110.0
7871,54.5,314.5,2.26,110.0,110.0,110.0
7872,58.5,314.5,2.26,110.0,110.0,110.0
7873,62.5,314.5,2.26,109.0,109.0,109.0
7874,66.5,314.5,2.26,109.0,109.0,109.0
7875,70.5,314.5,2.26,110.0,110.0,110.0
7876,74.5,314.5,2.26,109.0,109.0,109.0
7877,78.5,314.5,2.26,105.0,105.0,105.0
7878,82.5,314.5,2.26,103.0,103.0,103.0
7879,86.5,314.5,2.26,100.0,100.0,100.0
7880,90.5,314.5,2.26,97.0,97.0,97.0
7881,94.5,314.5,2.26,95.0,95.0,95.0
7882,98.5,314.5,2.26,63.0,63.0,63.0
7883,102.5,314.5,2.26,66.0,66.0,66.0
7884,106.5,314.5,2.26,33.0,33.0,33.0
7885,110.5,314.5,2.26,36.0,36.0,36.0
7886,114.5,314.5,2.26,30.0,30.0,30.0
7887,118.5,314.5,2.26,42.0,42.0,42.0
7888,122.5,314.5,2.26,74.0,74.0,74.0
7889,126.5,314.5,2.26,105.0,105.0,105.0
7890,130.5,314.5,2.26,120.0,120.0,120.0
7891,134.5,314.5,2.26,129.0,129.0,129.0
7892,138.5,314.5,2.26,142.0,142.0,142.0
7893,142.5,314.5,2.26,117.0,117.0,117.0
7894,146.5,314.5,2.26,120.0,120.0,120.0
7895,150.5,314.5,2.26,109.0,109.0,109.0
7896,154.5,314.5,2.26,91.0,91.0,91.0
7897,158.5,314.5,2.26,80.0,80.0,80.0
7898,162.5,314.5,2.26,80.0,80.0,80.0
7899,166.5,314.5,2.26,76.0,76.0,76.0
