i,centro_x,centro_y,radio,color_r,color_g,color_b
533,453.5,33.5,3.39,255.0,255.0,255.0
534,459.5,33.5,3.39,255.0,255.0,255.0
535,465.5,33.5,3.39,255.0,255.0,255.0
536,471.5,33.5,3.39,255.0,255.0,255.0
537,477.5,33.5,3.39,255.0,255.0,255.0
538,483.5,33.5,3.39,255.0,255.0,255.0
539,489.5,33.5,3.39,255.0,255.0,255.0
540,495.5,33.5,3.39,255.0,255.0,255.0
541,501.5,33.5,3.39,255.0,255.0,255.0
542,507.5,33.5,3.39,255.0,255.0,255.0
543,513.5,33.5,3.39,255.0,255.0,255.0
544,519.5,33.5,3.39,255.0,255.0,255.0
545,525.5,33.5,3.39,255.0,255.0,255.0
546,531.5,33.5,3.39,255.0,255.0,255.0
547,537.5,33.5,3.39,255.0,255.0,255.0
548,543.5,33.5,3.39,255.0,255.0,255.0
549,549.5,33.5,3.39,255.0,255.0,255.0
550,555.5,33.5,3.39,255.0,255.0,255.0
551,560.5,33.5,2.76,255.0,255.0,255.0
552,215.51,34.47,4.33,247.0,236.0,235.0
553,225.37,38.15,3.61,192.0,55.0,47.0
554,219.0,39.51,3.7,199.0,59.0,64.0
555,256.31,38.47,3.19,194.0,54.0,52.0
556,267.2,39.0,3.57,221.0,201.0,199.0
557,273.27,39.13,3.78,236.0,233.0,232.0
558,279.5,39.0,3.66,237.0,233.0,233.0
559,285.44,41.0,4.41,223.0,189.0,190.0
560,327.44,39.07,3.61,195.0,38.0,37.0
561,333.51,39.27,3.61,198.0,48.0,53.0
562,3.0,39.5,3.66,255.0,255.0,255.0
563,9.5,39.5,3.39,255.0,255.0,255.0
564,15.5,39.5,3.39,255.0,255.0,255.0
565,21.5,39.5,3.39,255.0,255.0,255.0
566,27.5,39.5,3.39,255.0,255.0,255.0
567,33.5,39.5,3.39,255.0,255.0,255.0
568,39.5,39.5,3.39,255.0,255.0,255.0
569,45.5,39.5,3.39,255.0,255.0,255.0
570,51.5,39.5,3.39,255.0,255.0,255.0
571,57.5,39.5,3.39,255.0,255.0,255.0
572,63.5,39.5,3.39,255.0,255.0,255.0
573,69.5,39.5,3.39,255.0,255.0,255.0
574,75.5,39.5,3.39,255.0,255.0,255.0
575,81.5,39.5,3.39,255.0,255.0,255.0
576,87.5,39.5,3.39,255.0,255.0,255.0
577,93.5,39.5,3.39,255.0,255.0,255.0
578,99.5,39.5,3.39,255.0,255.0,255.0
579,105.5,39.5,3.39,255.0,255.0,255.0
580,111.5,39.5,3.39,255.0,255.0,255.0
581,117.5,39.5,3.39,255.0,255.0,255.0
582,123.5,39.5,3.39,255.0,255.0,255.0
583,129.5,39.5,3.39,255.0,255.0,255.0
584,135.5,39.5,3.39,255.0,255.0,255.0
585,141.5,39.5,3.39,255.0,255.0,255.0
586,147.5,39.5,3.39,255.0,255.0,255.0
587,153.5,39.5,3.39,255.0,255.0,255.0
588,159.5,39.5,3.39,255.0,255.0,255.0
589,165.5,39.5,3.39,255.0,255.0,255.0
590,171.5,39.5,3.39,255.0,255.0,255.0
591,177.5,39.5,3.39,255.0,255.0,255.0
592,183.5,39.5,3.39,255.0,255.0,255.0
593,189.5,39.5,3.39,254.0,254.0,254.0
594,195.5,39.5,3.39,254.0,254.0,254.0
595,201.5,39.5,3.39,253.0,251.0,254.0
596,209.21,39.76,4.3,241.0,225.0,226.0
597,231.5,39.5,3.39,196.0,47.0,41.0
598,237.5,39.5,3.39,199.0,44.0,43.0
599,243.5,39.5,3.39,197.0,45.0,41.0
600,249.89,39.87,3.78,198.0,44.0,40.0
601,292.05,40.13,3.52,226.0,194.0,190.0
602,303.35,39.88,3.7,191.0,37.0,36.0
603,309.5,39.5,3.39,193.0,34.0,27.0
604,315.5,39.5,3.39,192.0,32.0,32.0
605,321.5,39.5,3.39,193.0,34.0,31.0
606,339.44,39.52,2.82,196.0,82.0,92.0
607,345.49,39.51,3.52,249.0,242.0,239.0
608,351.5,39.5,3.39,252.0,252.0,253.0
609,357.5,39.5,3.39,254.0,254.0,254.0
610,363.5,39.5,3.39,255.0,255.0,255.0
611,369.5,39.5,3.39,255.0,255.0,255.0
612,375.5,39.5,3.39,255.0,255.0,255.0
613,381.5,39.5,3.39,255.0,255.0,255.0
614,387.5,39.5,3.39,255.0,255.0,255.0
615,393.5,39.5,3.39,255.0,255.0,255.0
616,399.5,39.5,3.39,255.0,255.0,255.0
617,405.5,39.5,3.39,255.0,255.0,255.0
618,411.5,39.5,3.39,255.0,255.0,255.0
619,417.5,39.5,3.39,255.0,255.0,255.0
620,423.5,39.5,3.39,255.0,255.0,255.0
621,429.5,39.5,3.39,255.0,255.0,255.0
622,435.5,39.5,3.39,255.0,255.0,255.0
623,441.5,39.5,3.39,255.0,255.0,255.0
624,447.5,39.5,3.39,255.0,255.0,255.0
625,453.5,39.5,3.39,255.0,255.0,255.0
626,459.5,39.5,3.39,255.0,255.0,255.0
627,465.5,39.5,3.39,255.0,255.0,255.0
628,471.5,39.5,3.39,255.0,255.0,255.0
629,477.5,39.5,3.39,255.0,255.0,255.0
630,483.5,39.5,3.39,255.0,255.0,255.0
631,489.5,39.5,3.39,255.0,255.0,255.0
632,495.5,39.5,3.39,255.0,255.0,255.0
633,501.5,39.5,3.39,255.0,255.0,255.0
634,507.5,39.5,3.39,255.0,255.0,255.0
635,513.5,39.5,3.39,255.0,255.0,255.0
636,519.5,39.5,3.39,255.0,255.0,255.0
637,525.5,39.5,3.39,255.0,255.0,255.0
638,531.5,39.5,3.39,255.0,255.0,255.0
639,537.5,39.5,3.39,255.0,255.0,255.0
640,543.5,39.5,3.39,255.0,255.0,255.0
641,549.5,39.5,3.39,255.0,255.0,255.0
642,555.5,39.5,3.39,255.0,255.0,255.0
643,560.5,39.5,2.76,255.0,255.0,255.0
644,260.5,40.0,2.52,237.0,198.0,198.0
645,212.5,44.97,3.39,194.0,64.0,64.0
646,297.25,45.12,4.03,228.0,224.0,219.0
647,225.5,45.0,3.66,200.0,45.0,39.0
648,254.67,45.27,3.24,229.0,220.0,217.0
649,260.49,44.62,3.52,234.0,226.0,224.0
650,266.53,45.79,3.87,188.0,78.0,84.0
651,289.86,45.86,3.39,182.0,68.0,77.0
652,339.6,45.33,3.66,195.0,46.0,52.0
653,345.31,45.28,3.04,191.0,76.0,85.0
654,3.0,45.5,3.66,255.0,255.0,255.0
655,9.5,45.5,3.39,255.0,255.0,255.0
656,15.5,45.5,3.39,255.0,255.0,255.0
657,21.5,45.5,3.39,255.0,255.0,255.0
658,27.5,45.5,3.39,255.0,255.0,255.0
659,33.5,45.5,3.39,255.0,255.0,255.0
660,39.5,45.5,3.39,255.0,255.0,255.0
661,45.5,45.5,3.39,255.0,255.0,255.0
662,51.5,45.5,3.39,255.0,255.0,255.0
663,57.5,45.5,3.39,255.0,255.0,255.0
664,63.5,45.5,3.39,255.0,255.0,255.0
665,69.5,45.5,3.39,255.0,255.0,255.0
666,75.5,45.5,3.39,255.0,255.0,255.0
667,81.5,45.5,3.39,255.0,255.0,255.0
668,87.5,45.5,3.39,255.0,255.0,255.0
669,93.5,45.5,3.39,255.0,255.0,255.0
670,99.5,45.5,3.39,255.0,255.0,255.0
671,105.5,45.5,3.39,255.0,255.0,255.0
672,111.5,45.5,3.39,255.0,255.0,255.0
673,117.5,45.5,3.39,255.0,255.0,255.0
674,123.5,45.5,3.39,255.0,255.0,255.0
675,129.5,45.5,3.39,255.0,255.0,255.0
676,135.5,45.5,3.39,255.0,255.0,255.0
677,141.5,45.5,3.39,255.0,255.0,255.0
678,147.5,45.5,3.39,255.0,255.0,255.0
679,153.5,45.5,3.39,255.0,255.0,255.0
680,159.5,45.5,3.39,255.0,255.0,255.0
681,165.5,45.5,3.39,255.0,255.0,255.0
682,171.5,45.5,3.39,255.0,255.0,255.0
683,177.5,45.5,3.39,255.0,254.0,255.0
684,183.5,45.5,3.39,254.0,254.0,254.0
685,189.5,45.5,3.39,252.0,253.0,253.0
686,195.5,45.5,3.39,251.0,253.0,251.0
687,203.38,45.82,4.55,239.0,220.0,223.0
688,219.0,45.5,3.66,197.0,50.0,44.0
689,231.5,45.5,3.39,196.0,45.0,39.0
690,237.5,45.5,3.39,197.0,44.0,41.0
691,245.6,45.33,4.3,193.0,51.0,49.0
692,273.74,45.37,3.34,246.0,226.0,220.0
693,279.75,45.9,3.91,247.0,235.0,230.0
694,303.46,46.61,2.99,235.0,192.0,188.0
695,309.15,47.12,4.33,194.0,51.0,52.0
696,315.5,45.5,3.39,194.0,29.0,29.0
697,321.5,45.5,3.39,194.0,29.0,31.0
698,327.5,45.5,3.39,195.0,31.0,33.0
699,333.5,45.5,3.39,196.0,35.0,39.0
700,351.52,45.62,3.57,248.0,238.0,237.0
701,357.5,45.5,3.39,251.0,254.0,253.0
702,363.5,45.5,3.39,254.0,254.0,254.0
703,369.5,45.5,3.39,254.0,255.0,254.0
704,375.5,45.5,3.39,255.0,255.0,255.0
705,381.5,45.5,3.39,255.0,255.0,255.0
706,387.5,45.5,3.39,255.0,255.0,255.0
707,393.5,45.5,3.39,255.0,255.0,255.0
708,399.5,45.5,3.39,255.0,255.0,255.0
709,405.5,45.5,3.39,255.0,255.0,255.0
710,411.5,45.5,3.39,255.0,255.0,255.0
711,417.5,45.5,3.39,255.0,255.0,255.0
712,423.5,45.5,3.39,255.0,255.0,255.0
713,429.5,45.5,3.39,255.0,255.0,255.0
714,435.5,45.5,3.39,255.0,255.0,255.0
715,441.5,45.5,3.39,255.0,255.0,255.0
716,447.5,45.5,3.39,255.0,255.0,255.0
717,453.5,45.5,3.39,255.0,255.0,255.0
718,459.5,45.5,3.39,255.0,255.0,255.0
719,465.5,45.5,3.39,255.0,255.0,255.0
720,471.5,45.5,3.39,255.0,255.0,255.0
721,477.5,45.5,3.39,255.0,255.0,255.0
722,483.5,45.5,3.39,255.0,255.0,255.0
723,489.5,45.5,3.39,255.0,255.0,255.0
724,495.5,45.5,3.39,255.0,255.0,255.0
725,501.5,45.5,3.39,255.0,255.0,255.0
726,507.5,45.5,3.39,255.0,255.0,255.0
727,513.5,45.5,3.39,255.0,255.0,255.0
728,519.5,45.5,3.39,255.0,255.0,255.0
729,525.5,45.5,3.39,255.0,255.0,255.0
730,531.5,45.5,3.39,255.0,255.0,255.0
731,537.5,45.5,3.39,255.0,255.0,255.0
732,543.5,45.5,3.39,255.0,255.0,255.0
733,549.5,45.5,3.39,255.0,255.0,255.0
734,555.5,45.5,3.39,255.0,255.0,255.0
735,560.5,45.5,2.76,255.0,255.0,255.0
736,206.71,50.97,3.29,196.0,63.0,65.0
737,249.47,50.74,3.7,230.0,205.0,203.0
738,272.51,51.31,3.52,192.0,71.0,79.0
739,213.11,51.13,3.78,201.0,47.0,47.0
740,256.02,51.14,3.74,248.0,237.0,233.0
741,260.23,52.55,2.65,181.0,102.0,101.0
742,279.05,50.8,2.52,207.0,138.0,141.0
743,285.17,51.83,3.83,195.0,60.0,69.0
744,291.83,51.43,3.66,194.0,52.0,66.0
745,297.55,51.91,2.65,235.0,196.0,199.0
746,303.07,51.55,3.74,227.0,223.0,226.0
747,345.83,51.52,3.66,193.0,46.0,53.0
748,351.28,51.04,2.82,196.0,81.0,93.0
749,3.0,51.5,3.66,255.0,255.0,255.0
750,9.5,51.5,3.39,255.0,255.0,255.0
751,15.5,51.5,3.39,255.0,255.0,255.0
752,21.5,51.5,3.39,255.0,255.0,255.0
753,27.5,51.5,3.39,255.0,255.0,255.0
754,33.5,51.5,3.39,255.0,255.0,255.0
755,39.5,51.5,3.39,255.0,255.0,255.0
756,45.5,51.5,3.39,255.0,255.0,255.0
757,51.5,51.5,3.39,255.0,255.0,255.0
758,57.5,51.5,3.39,255.0,255.0,255.0
759,63.5,51.5,3.39,255.0,255.0,255.0
760,69.5,51.5,3.39,255.0,255.0,255.0
761,75.5,51.5,3.39,255.0,255.0,255.0
762,81.5,51.5,3.39,255.0,255.0,255.0
763,87.5,51.5,3.39,255.0,255.0,255.0
764,93.5,51.5,3.39,255.0,255.0,255.0
765,99.5,51.5,3.39,255.0,255.0,255.0
766,105.5,51.5,3.39,255.0,255.0,255.0
767,111.5,51.5,3.39,255.0,255.0,255.0
768,117.5,51.5,3.39,255.0,255.0,255.0
769,123.5,51.5,3.39,255.0,255.0,255.0
770,129.5,51.5,3.39,255.0,255.0,255.0
771,135.5,51.5,3.39,255.0,255.0,255.0
772,141.5,51.5,3.39,255.0,255.0,255.0
773,147.5,51.5,3.39,255.0,255.0,255.0
774,153.5,51.5,3.39,255.0,255.0,255.0
775,159.5,51.5,3.39,255.0,255.0,255.0
776,165.5,51.5,3.39,255.0,255.0,255.0
777,171.5,51.5,3.39,255.0,255.0,255.0
778,177.5,51.5,3.39,254.0,254.0,255.0
779,183.5,51.5,3.39,252.0,254.0,254.0
780,189.5,51.5,3.39,251.0,252.0,253.0
781,197.28,51.75,4.41,242.0,230.0,228.0
782,219.5,51.5,3.39,197.0,44.0,40.0
783,225.5,51.5,3.39,197.0,43.0,38.0
784,231.5,51.5,3.39,194.0,43.0,37.0
785,238.0,51.5,3.66,199.0,41.0,32.0
786,243.61,53.05,3.48,193.0,67.0,62.0
787,266.15,52.0,3.87,190.0,55.0,62.0
788,314.65,51.5,3.83,191.0,29.0,29.0
789,321.5,51.5,3.39,194.0,26.0,28.0
790,327.5,51.5,3.39,195.0,27.0,29.0
791,333.5,51.5,3.39,194.0,29.0,33.0
792,339.5,51.5,3.39,194.0,35.0,41.0
793,357.33,53.11,4.26,235.0,207.0,207.0
794,363.5,51.5,3.39,249.0,253.0,254.0
795,369.5,51.5,3.39,254.0,254.0,254.0
796,375.5,51.5,3.39,255.0,255.0,255.0
797,381.5,51.5,3.39,255.0,255.0,255.0
798,387.5,51.5,3.39,255.0,255.0,255.0
799,393.5,51.5,3.39,255.0,255.0,255.0
800,399.5,51.5,3.39,255.0,255.0,255.0
801,405.5,51.5,3.39,255.0,255.0,255.0
802,411.5,51.5,3.39,255.0,255.0,255.0
803,417.5,51.5,3.39,255.0,255.0,255.0
804,423.5,51.5,3.39,255.0,255.0,255.0
805,429.5,51.5,3.39,255.0,255.0,255.0
806,435.5,51.5,3.39,255.0,255.0,255.0
807,441.5,51.5,3.39,255.0,255.0,255.0
808,447.5,51.5,3.39,255.0,255.0,255.0
809,453.5,51.5,3.39,255.0,255.0,255.0
810,459.5,51.5,3.39,255.0,255.0,255.0
811,465.5,51.5,3.39,255.0,255.0,255.0
812,471.5,51.5,3.39,255.0,255.0,255.0
813,477.5,51.5,3.39,255.0,255.0,255.0
814,483.5,51.5,3.39,255.0,255.0,255.0
815,489.5,51.5,3.39,255.0,255.0,255.0
816,495.5,51.5,3.39,255.0,255.0,255.0
817,501.5,51.5,3.39,255.0,255.0,255.0
818,507.5,51.5,3.39,255.0,255.0,255.0
819,513.5,51.5,3.39,255.0,255.0,255.0
820,519.5,51.5,3.39,255.0,255.0,255.0
821,525.5,51.5,3.39,255.0,255.0,255.0
822,531.5,51.5,3.39,255.0,255.0,255.0
823,537.5,51.5,3.39,255.0,255.0,255.0
824,543.5,51.5,3.39,255.0,255.0,255.0
825,549.5,51.5,3.39,255.0,255.0,255.0
826,555.5,51.5,3.39,255.0,255.0,255.0
827,560.5,51.5,2.76,255.0,255.0,255.0
828,297.75,57.0,2.76,178.0,82.0,83.0
829,309.0,57.05,3.43,227.0,204.0,200.0
830,201.38,56.54,3.43,192.0,69.0,67.0
831,280.09,56.49,3.7,194.0,56.0,72.0
832,207.51,57.2,3.61,201.0,46.0,45.0
833,248.07,57.05,3.66,231.0,224.0,224.0
834,261.84,57.57,3.74,196.0,54.0,64.0
835,273.79,57.56,3.7,190.0,61.0,69.0
836,352.08,57.08,3.48,191.0,50.0,53.0
837,3.0,57.5,3.66,255.0,255.0,255.0
838,9.5,57.5,3.39,255.0,255.0,255.0
839,15.5,57.5,3.39,255.0,255.0,255.0
840,21.5,57.5,3.39,255.0,255.0,255.0
841,27.5,57.5,3.39,255.0,255.0,255.0
842,33.5,57.5,3.39,255.0,255.0,255.0
843,39.5,57.5,3.39,255.0,255.0,255.0
844,45.5,57.5,3.39,255.0,255.0,255.0
845,51.5,57.5,3.39,255.0,255.0,255.0
846,57.5,57.5,3.39,255.0,255.0,255.0
847,63.5,57.5,3.39,255.0,255.0,255.0
848,69.5,57.5,3.39,255.0,255.0,255.0
849,75.5,57.5,3.39,255.0,255.0,255.0
850,81.5,57.5,3.39,255.0,255.0,255.0
851,87.5,57.5,3.39,255.0,255.0,255.0
852,93.5,57.5,3.39,255.0,255.0,255.0
853,99.5,57.5,3.39,255.0,255.0,255.0
854,105.5,57.5,3.39,255.0,255.0,255.0
855,111.5,57.5,3.39,255.0,255.0,255.0
856,117.5,57.5,3.39,255.0,255.0,255.0
857,123.5,57.5,3.39,255.0,255.0,255.0
858,129.5,57.5,3.39,255.0,255.0,255.0
859,135.5,57.5,3.39,255.0,255.0,255.0
860,141.5,57.5,3.39,255.0,255.0,255.0
861,147.5,57.5,3.39,255.0,255.0,255.0
862,153.5,57.5,3.39,255.0,255.0,255.0
863,159.5,57.5,3.39,255.0,255.0,255.0
864,165.5,57.5,3.39,255.0,255.0,255.0
865,171.5,57.5,3.39,255.0,255.0,255.0
866,177.5,57.5,3.39,254.0,254.0,254.0
867,183.5,57.5,3.39,253.0,254.0,254.0
868,190.27,57.47,3.78,251.0,252.0,251.0
869,195.47,58.16,2.46,236.0,198.0,201.0
870,213.5,57.5,3.39,193.0,45.0,39.0
871,219.5,57.5,3.39,198.0,41.0,36.0
872,225.5,57.5,3.39,198.0,41.0,36.0
873,231.5,57.5,3.39,196.0,39.0,34.0
874,238.43,57.55,3.87,193.0,39.0,35.0
875,254.27,57.73,3.43,237.0,220.0,214.0
876,292.75,57.68,3.74,193.0,48.0,61.0
877,303.16,57.39,3.48,224.0,220.0,221.0
878,315.23,57.38,3.52,189.0,29.0,32.0
879,321.5,57.5,3.39,196.0,25.0,29.0
880,327.5,57.5,3.39,197.0,25.0,29.0
881,333.5,57.5,3.39,194.0,26.0,32.0
882,339.5,57.5,3.39,194.0,27.0,38.0
883,345.77,57.62,3.52,195.0,32.0,41.0
884,363.11,57.91,3.83,251.0,246.0,245.0
885,369.55,57.68,3.48,254.0,254.0,254.0
886,375.5,57.5,3.39,254.0,254.0,254.0
887,381.5,57.5,3.39,255.0,255.0,255.0
888,387.5,57.5,3.39,255.0,255.0,255.0
889,393.5,57.5,3.39,255.0,255.0,255.0
890,399.5,57.5,3.39,255.0,255.0,255.0
891,405.5,57.5,3.39,255.0,255.0,255.0
892,411.5,57.5,3.39,255.0,255.0,255.0
893,417.5,57.5,3.39,255.0,255.0,255.0
894,423.5,57.5,3.39,255.0,255.0,255.0
895,429.5,57.5,3.39,255.0,255.0,255.0
896,435.5,57.5,3.39,255.0,255.0,255.0
897,441.5,57.5,3.39,255.0,255.0,255.0
898,447.5,57.5,3.39,255.0,255.0,255.0
899,453.5,57.5,3.39,255.0,255.0,255.0
900,459.5,57.5,3.39,255.0,255.0,255.0
901,465.5,57.5,3.39,255.0,255.0,255.0
902,471.5,57.5,3.39,255.0,255.0,255.0
903,477.5,57.5,3.39,255.0,255.0,255.0
904,483.5,57.5,3.39,255.0,255.0,255.0
905,489.5,57.5,3.39,255.0,255.0,255.0
906,495.5,57.5,3.39,255.0,255.0,255.0
907,501.5,57.5,3.39,255.0,255.0,255.0
908,507.5,57.5,3.39,255.0,255.0,255.0
909,513.5,57.5,3.39,255.0,255.0,255.0
910,519.5,57.5,3.39,255.0,255.0,255.0
911,525.5,57.5,3.39,255.0,255.0,255.0
912,531.5,57.5,3.39,255.0,255.0,255.0
913,537.5,57.5,3.39,255.0,255.0,255.0
914,543.5,57.5,3.39,255.0,255.0,255.0
915,549.5,57.5,3.39,255.0,255.0,255.0
916,555.5,57.5,3.39,255.0,255.0,255.0
917,560.5,57.5,2.76,255.0,255.0,255.0
918,267.81,58.24,2.59,186.0,85.0,92.0
919,285.52,57.96,2.71,174.0,69.0,80.0
920,269.26,62.7,3.7,245.0,219.0,218.0
921,286.53,62.17,3.87,238.0,203.0,207.0
922,194.94,63.59,3.29,192.0,77.0,80.0
923,244.21,68.32,4.22,215.0,144.0,147.0
924,255.22,64.16,3.19,181.0,79.0,87.0
925,359.72,62.98,4.11,197.0,83.0,95.0
926,201.0,63.0,3.95,201.0,51.0,50.0
927,249.81,63.63,3.7,240.0,226.0,228.0
928,277.71,63.6,4.3,181.0,78.0,83.0
929,298.25,63.44,3.19,176.0,54.0,63.0
930,304.13,63.26,3.14,222.0,203.0,201.0
931,351.93,63.34,3.74,194.0,33.0,44.0
932,3.0,63.5,3.66,255.0,255.0,255.0
933,9.5,63.5,3.39,255.0,255.0,255.0
934,15.5,63.5,3.39,255.0,255.0,255.0
935,21.5,63.5,3.39,255.0,255.0,255.0
936,27.5,63.5,3.39,255.0,255.0,255.0
937,33.5,63.5,3.39,255.0,255.0,255.0
938,39.5,63.5,3.39,255.0,255.0,255.0
939,45.5,63.5,3.39,255.0,255.0,255.0
940,51.5,63.5,3.39,255.0,255.0,255.0
941,57.5,63.5,3.39,255.0,255.0,255.0
942,63.5,63.5,3.39,255.0,255.0,255.0
943,69.5,63.5,3.39,255.0,255.0,255.0
944,75.5,63.5,3.39,255.0,255.0,255.0
945,81.5,63.5,3.39,255.0,255.0,255.0
946,87.5,63.5,3.39,255.0,255.0,255.0
947,93.5,63.5,3.39,255.0,255.0,255.0
948,99.5,63.5,3.39,255.0,255.0,255.0
949,105.5,63.5,3.39,255.0,255.0,255.0
950,111.5,63.5,3.39,255.0,255.0,255.0
951,117.5,63.5,3.39,255.0,255.0,255.0
952,123.5,63.5,3.39,255.0,255.0,255.0
953,129.5,63.5,3.39,255.0,255.0,255.0
954,135.5,63.5,3.39,255.0,255.0,255.0
955,141.5,63.5,3.39,255.0,255.0,255.0
956,147.5,63.5,3.39,255.0,255.0,255.0
957,153.5,63.5,3.39,255.0,255.0,255.0
958,159.5,63.5,3.39,255.0,254.0,255.0
959,165.5,63.5,3.39,254.0,255.0,255.0
960,171.5,63.5,3.39,254.0,254.0,254.0
961,177.5,63.5,3.39,253.0,254.0,254.0
962,183.5,63.5,3.39,252.0,253.0,253.0
963,189.08,63.72,3.39,248.0,243.0,240.0
964,207.5,63.5,3.39,196.0,43.0,41.0
965,213.5,63.5,3.39,197.0,40.0,39.0
966,219.5,63.5,3.39,197.0,39.0,35.0
967,225.5,63.5,3.39,196.0,38.0,34.0
968,232.0,63.5,3.66,195.0,36.0,31.0
969,239.0,63.5,3.66,190.0,38.0,34.0
970,261.54,63.64,3.99,185.0,49.0,58.0
971,292.7,65.52,3.83,191.0,75.0,81.0
972,309.54,63.77,3.52,221.0,208.0,213.0
973,315.57,63.43,3.34,192.0,28.0,39.0
974,321.5,63.5,3.39,196.0,22.0,28.0
975,327.5,63.5,3.39,196.0,23.0,30.0
976,333.5,63.5,3.39,194.0,24.0,31.0
977,339.5,63.5,3.39,191.0,26.0,31.0
978,345.5,63.5,3.39,191.0,29.0,34.0
979,368.0,63.83,3.61,251.0,249.0,249.0
980,375.0,63.5,3.66,253.0,254.0,253.0
981,381.5,63.5,3.39,254.0,254.0,254.0
982,387.5,63.5,3.39,255.0,255.0,255.0
983,393.5,63.5,3.39,255.0,255.0,255.0
984,399.5,63.5,3.39,255.0,255.0,255.0
985,405.5,63.5,3.39,255.0,255.0,255.0
986,411.5,63.5,3.39,255.0,255.0,255.0
987,417.5,63.5,3.39,255.0,255.0,255.0
988,423.5,63.5,3.39,255.0,255.0,255.0
989,429.5,63.5,3.39,255.0,255.0,255.0
990,435.5,63.5,3.39,255.0,255.0,255.0
991,441.5,63.5,3.39,255.0,255.0,255.0
992,447.5,63.5,3.39,255.0,255.0,255.0
993,453.5,63.5,3.39,255.0,255.0,255.0
994,459.5,63.5,3.39,255.0,255.0,255.0
995,465.5,63.5,3.39,255.0,255.0,255.0
996,471.5,63.5,3.39,255.0,255.0,255.0
997,477.5,63.5,3.39,255.0,255.0,255.0
998,483.5,63.5,3.39,255.0,255.0,255.0
999,489.5,63.5,3.39,255.0,255.0,255.0
1000,495.5,63.5,3.39,255.0,255.0,255.0
1001,501.5,63.5,3.39,255.0,255.0,255.0
1002,507.5,63.5,3.39,255.0,255.0,255.0
1003,513.5,63.5,3.39,255.0,255.0,255.0
1004,519.5,63.5,3.39,255.0,255.0,255.0
1005,525.5,63.5,3.39,255.0,255.0,255.0
1006,531.5,63.5,3.39,255.0,255.0,255.0
1007,537.5,63.5,3.39,255.0,255.0,255.0
1008,543.5,63.5,3.39,255.0,255.0,255.0
1009,549.5,63.5,3.39,255.0,255.0,255.0
1010,555.5,63.5,3.39,255.0,255.0,255.0
1011,560.5,63.5,2.76,255.0,255.0,255.0
1012,302.85,68.05,2.52,167.0,76.0,78.0
1013,273.38,69.18,3.52,242.0,221.0,221.0
1014,280.46,69.39,3.61,236.0,221.0,219.0
1015,363.56,68.53,3.19,187.0,59.0,77.0
1016,189.0,69.5,2.39,193.0,114.0,120.0
1017,267.27,69.52,3.74,239.0,219.0,221.0
1018,287.22,69.0,3.99,229.0,221.0,225.0
1019,314.68,69.62,3.29,182.0,32.0,43.0
1020,357.79,69.35,3.7,193.0,35.0,47.0
1021,3.0,69.5,3.66,255.0,255.0,255.0
1022,9.5,69.5,3.39,255.0,255.0,255.0
1023,15.5,69.5,3.39,255.0,255.0,255.0
1024,21.5,69.5,3.39,255.0,255.0,255.0
1025,27.5,69.5,3.39,255.0,255.0,255.0
1026,33.5,69.5,3.39,255.0,255.0,255.0
1027,39.5,69.5,3.39,255.0,255.0,255.0
1028,45.5,69.5,3.39,255.0,255.0,255.0
1029,51.5,69.5,3.39,255.0,255.0,255.0
1030,57.5,69.5,3.39,255.0,255.0,255.0
1031,63.5,69.5,3.39,255.0,255.0,255.0
1032,69.5,69.5,3.39,255.0,255.0,255.0
1033,75.5,69.5,3.39,255.0,255.0,255.0
1034,81.5,69.5,3.39,255.0,255.0,255.0
1035,87.5,69.5,3.39,255.0,255.0,255.0
1036,93.5,69.5,3.39,255.0,255.0,255.0
1037,99.5,69.5,3.39,255.0,255.0,255.0
1038,105.5,69.5,3.39,255.0,255.0,255.0
1039,111.5,69.5,3.39,255.0,255.0,255.0
1040,117.5,69.5,3.39,255.0,255.0,255.0
1041,123.5,69.5,3.39,255.0,255.0,255.0
1042,129.5,69.5,3.39,255.0,255.0,255.0
1043,135.5,69.5,3.39,255.0,255.0,255.0
1044,141.5,69.5,3.39,255.0,255.0,255.0
1045,147.5,69.5,3.39,255.0,255.0,255.0
1046,153.5,69.5,3.39,255.0,255.0,255.0
1047,159.5,69.5,3.39,255.0,254.0,255.0
1048,165.5,69.5,3.39,254.0,255.0,255.0
1049,171.5,69.5,3.39,254.0,254.0,254.0
1050,177.5,69.5,3.39,250.0,254.0,253.0
1051,183.8,69.86,3.74,250.0,247.0,247.0
1052,194.8,69.59,3.74,201.0,54.0,58.0
1053,201.5,69.5,3.39,199.0,44.0,42.0
1054,207.5,69.5,3.39,196.0,40.0,38.0
1055,213.5,69.5,3.39,197.0,37.0,37.0
1056,219.5,69.5,3.39,197.0,35.0,32.0
1057,225.5,69.5,3.39,196.0,33.0,30.0
1058,232.0,69.5,3.66,196.0,32.0,31.0
1059,239.0,69.5,3.66,190.0,31.0,28.0
1060,247.48,69.88,3.66,220.0,205.0,202.0
1061,260.38,69.91,3.87,177.0,49.0,60.0
1062,297.28,69.61,3.83,181.0,48.0,53.0
1063,308.59,69.98,3.74,225.0,196.0,199.0
1064,321.0,69.5,3.66,194.0,23.0,28.0
1065,327.5,69.5,3.39,193.0,23.0,30.0
1066,333.5,69.5,3.39,192.0,23.0,30.0
